Date, Time, Latitude, Longitude, Altitude, Satellites, HDOP, PDOP, Temperature [C], Speed [km/h], TTFF, SNR, tbd
01/29/2019, 01:23:36, , , , , , , , No position found
01/29/2019, 01:40:06, , , , , , , , No position found
01/29/2019, 01:56:37, , , , , , , , No position found
01/29/2019, 02:13:07, , , , , , , , No position found
01/29/2019, 02:29:38, , , , , , , , No position found
01/29/2019, 02:46:08, , , , , , , , No position found
01/29/2019, 03:02:39, , , , , , , , No position found
01/29/2019, 03:19:09, , , , , , , , No position found
01/29/2019, 03:35:40, , , , , , , , No position found
01/29/2019, 03:52:10, , , , , , , , No position found
01/29/2019, 04:08:41, , , , , , , , No position found
01/29/2019, 04:25:11, , , , , , , , No position found
01/29/2019, 04:41:41, , , , , , , , No position found
01/29/2019, 04:58:12, , , , , , , , No position found
01/29/2019, 05:14:42, , , , , , , , No position found
01/29/2019, 05:31:13, , , , , , , , No position found
01/29/2019, 05:47:43, , , , , , , , No position found
01/29/2019, 06:04:14, , , , , , , , No position found
01/29/2019, 06:20:44, , , , , , , , No position found
01/29/2019, 06:37:15, , , , , , , , No position found
01/29/2019, 06:53:45, , , , , , , , No position found
01/29/2019, 07:10:16, , , , , , , , No position found
01/29/2019, 07:26:46, , , , , , , , No position found
01/29/2019, 07:43:17, , , , , , , , No position found
01/29/2019, 07:59:47, , , , , , , , No position found
01/29/2019, 08:16:18, , , , , , , , No position found
01/29/2019, 08:32:48, , , , , , , , No position found
01/29/2019, 08:49:19, , , , , , , , No position found
01/29/2019, 09:05:49, , , , , , , , No position found
01/29/2019, 09:22:19, , , , , , , , No position found
01/29/2019, 09:38:50, , , , , , , , No position found
01/29/2019, 09:55:20, , , , , , , , No position found
01/29/2019, 10:11:51, , , , , , , , No position found
01/29/2019, 10:28:21, , , , , , , , No position found
01/29/2019, 10:44:52, , , , , , , , No position found
01/29/2019, 11:01:22, , , , , , , , No position found
01/29/2019, 11:17:53, , , , , , , , No position found
01/29/2019, 11:34:23, , , , , , , , No position found
01/29/2019, 11:50:54, , , , , , , , No position found
01/29/2019, 12:07:24, , , , , , , , No position found
01/29/2019, 12:23:55, , , , , , , , No position found
01/29/2019, 12:40:25, , , , , , , , No position found
01/29/2019, 12:56:56, , , , , , , , No position found
01/29/2019, 13:13:26, , , , , , , , No position found
01/29/2019, 13:29:57, , , , , , , , No position found
01/29/2019, 13:46:27, , , , , , , , No position found
01/29/2019, 14:02:57, , , , , , , , No position found
01/29/2019, 14:19:28, , , , , , , , No position found
01/29/2019, 14:35:58, , , , , , , , No position found
01/29/2019, 14:52:29, , , , , , , , No position found
01/29/2019, 15:08:59, , , , , , , , No position found
01/29/2019, 15:25:30, , , , , , , , No position found
01/29/2019, 15:42:00, , , , , , , , No position found
01/29/2019, 15:58:31, , , , , , , , No position found
01/29/2019, 16:15:01, , , , , , , , No position found
01/29/2019, 16:31:32, , , , , , , , No position found
01/29/2019, 16:48:02, , , , , , , , No position found
01/29/2019, 17:04:33, , , , , , , , No position found
01/29/2019, 17:21:03, , , , , , , , No position found
01/29/2019, 17:37:34, , , , , , , , No position found
01/29/2019, 17:54:04, , , , , , , , No position found
01/29/2019, 18:10:34, , , , , , , , No position found
01/29/2019, 18:27:05, , , , , , , , No position found
01/29/2019, 18:43:35, , , , , , , , No position found
01/29/2019, 19:00:06, , , , , , , , No position found
01/29/2019, 19:16:36, , , , , , , , No position found
01/29/2019, 19:33:07, , , , , , , , No position found
01/29/2019, 19:49:37, , , , , , , , No position found
01/29/2019, 20:06:08, , , , , , , , No position found
01/29/2019, 20:22:38, , , , , , , , No position found
01/29/2019, 20:39:09, , , , , , , , No position found
01/29/2019, 20:55:39, , , , , , , , No position found
01/29/2019, 21:12:10, , , , , , , , No position found
01/29/2019, 21:28:40, , , , , , , , No position found
01/29/2019, 21:45:11, , , , , , , , No position found
01/29/2019, 22:01:41, , , , , , , , No position found
01/29/2019, 22:18:12, , , , , , , , No position found
01/29/2019, 22:34:42, , , , , , , , No position found
01/29/2019, 22:51:12, , , , , , , , No position found
01/29/2019, 23:07:43, , , , , , , , No position found
01/29/2019, 23:24:13, , , , , , , , No position found
01/29/2019, 23:40:44, , , , , , , , No position found
01/29/2019, 23:57:14, , , , , , , , No position found
01/30/2019, 00:13:45, , , , , , , , No position found
01/30/2019, 00:30:15, , , , , , , , No position found
01/30/2019, 00:46:46, , , , , , , , No position found
01/30/2019, 01:03:16, , , , , , , , No position found
01/30/2019, 01:19:47, , , , , , , , No position found
01/30/2019, 01:36:17, , , , , , , , No position found
01/30/2019, 01:52:48, , , , , , , , No position found
01/30/2019, 02:09:18, , , , , , , , No position found
01/30/2019, 02:25:49, , , , , , , , No position found
01/30/2019, 02:42:19, , , , , , , , No position found
01/30/2019, 02:58:50, , , , , , , , No position found
01/30/2019, 03:15:20, , , , , , , , No position found
01/30/2019, 03:31:50, , , , , , , , No position found
01/30/2019, 03:48:21, , , , , , , , No position found
01/30/2019, 04:04:51, , , , , , , , No position found
01/30/2019, 04:21:22, , , , , , , , No position found
01/30/2019, 04:37:52, , , , , , , , No position found
01/30/2019, 04:54:23, , , , , , , , No position found
01/30/2019, 05:10:53, , , , , , , , No position found
01/30/2019, 05:27:24, , , , , , , , No position found
01/30/2019, 05:43:54, , , , , , , , No position found
01/30/2019, 06:00:25, , , , , , , , No position found
01/30/2019, 06:16:55, , , , , , , , No position found
01/30/2019, 06:33:26, , , , , , , , No position found
01/30/2019, 06:49:56, , , , , , , , No position found
01/30/2019, 07:06:27, , , , , , , , No position found
01/30/2019, 07:22:57, , , , , , , , No position found
01/30/2019, 07:39:28, , , , , , , , No position found
01/30/2019, 07:55:58, , , , , , , , No position found
01/30/2019, 08:12:28, , , , , , , , No position found
01/30/2019, 08:28:59, , , , , , , , No position found
01/30/2019, 08:45:29, , , , , , , , No position found
01/30/2019, 09:02:00, , , , , , , , No position found
01/30/2019, 09:18:30, , , , , , , , No position found
01/30/2019, 09:35:01, , , , , , , , No position found
01/30/2019, 09:51:31, , , , , , , , No position found
01/30/2019, 10:08:02, , , , , , , , No position found
01/30/2019, 10:24:32, , , , , , , , No position found
01/30/2019, 10:41:03, , , , , , , , No position found
01/30/2019, 10:57:33, , , , , , , , No position found
01/30/2019, 11:14:04, , , , , , , , No position found
01/30/2019, 11:30:34, , , , , , , , No position found
01/30/2019, 11:47:05, , , , , , , , No position found
01/30/2019, 12:03:35, , , , , , , , No position found
01/30/2019, 12:20:05, , , , , , , , No position found
01/30/2019, 12:36:36, , , , , , , , No position found
01/30/2019, 12:53:06, , , , , , , , No position found
01/30/2019, 13:09:37, , , , , , , , No position found
01/30/2019, 13:26:07, , , , , , , , No position found
01/30/2019, 13:42:38, , , , , , , , No position found
01/30/2019, 13:59:08, , , , , , , , No position found
01/30/2019, 14:15:39, , , , , , , , No position found
01/30/2019, 14:32:09, , , , , , , , No position found
01/30/2019, 14:48:40, , , , , , , , No position found
01/30/2019, 15:05:10, , , , , , , , No position found
01/30/2019, 15:21:41, , , , , , , , No position found
01/30/2019, 15:38:11, , , , , , , , No position found
01/30/2019, 15:54:42, , , , , , , , No position found
01/30/2019, 16:11:12, , , , , , , , No position found
01/30/2019, 16:27:43, , , , , , , , No position found
01/30/2019, 16:44:13, , , , , , , , No position found
01/30/2019, 17:00:43, , , , , , , , No position found
01/30/2019, 17:17:14, , , , , , , , No position found
01/30/2019, 17:33:44, , , , , , , , No position found
01/30/2019, 17:50:15, , , , , , , , No position found
01/30/2019, 18:06:45, , , , , , , , No position found
01/30/2019, 18:23:16, , , , , , , , No position found
01/30/2019, 18:39:46, , , , , , , , No position found
01/30/2019, 18:56:17, , , , , , , , No position found
01/30/2019, 19:12:47, , , , , , , , No position found
01/30/2019, 19:29:18, , , , , , , , No position found
01/30/2019, 19:45:48, , , , , , , , No position found
01/30/2019, 20:02:19, , , , , , , , No position found
01/30/2019, 20:18:49, , , , , , , , No position found
01/30/2019, 20:35:20, , , , , , , , No position found
01/30/2019, 20:51:50, , , , , , , , No position found
01/30/2019, 21:08:21, , , , , , , , No position found
01/30/2019, 21:24:51, , , , , , , , No position found
01/30/2019, 21:41:21, , , , , , , , No position found
01/30/2019, 21:57:52, , , , , , , , No position found
01/30/2019, 22:14:22, , , , , , , , No position found
01/30/2019, 22:30:53, , , , , , , , No position found
01/30/2019, 22:47:23, , , , , , , , No position found
01/30/2019, 23:03:54, , , , , , , , No position found
01/30/2019, 23:20:24, , , , , , , , No position found
01/30/2019, 23:36:55, , , , , , , , No position found
01/30/2019, 23:53:25, , , , , , , , No position found
01/31/2019, 00:09:56, , , , , , , , No position found
01/31/2019, 00:26:26, , , , , , , , No position found
01/31/2019, 00:42:57, , , , , , , , No position found
01/31/2019, 00:59:27, , , , , , , , No position found
01/31/2019, 01:15:58, , , , , , , , No position found
01/31/2019, 01:32:28, , , , , , , , No position found
01/31/2019, 01:48:59, , , , , , , , No position found
01/31/2019, 02:05:29, , , , , , , , No position found
01/31/2019, 02:21:59, , , , , , , , No position found
01/31/2019, 02:38:30, , , , , , , , No position found
01/31/2019, 02:55:00, , , , , , , , No position found
01/31/2019, 03:11:31, , , , , , , , No position found
01/31/2019, 03:28:01, , , , , , , , No position found
01/31/2019, 03:44:32, , , , , , , , No position found
01/31/2019, 04:01:02, , , , , , , , No position found
01/31/2019, 04:17:33, , , , , , , , No position found
01/31/2019, 04:34:03, , , , , , , , No position found
01/31/2019, 04:50:34, , , , , , , , No position found
01/31/2019, 05:07:04, , , , , , , , No position found
01/31/2019, 05:23:35, , , , , , , , No position found
01/31/2019, 05:40:05, , , , , , , , No position found
01/31/2019, 05:56:36, , , , , , , , No position found
01/31/2019, 06:13:06, , , , , , , , No position found
01/31/2019, 06:29:37, , , , , , , , No position found
01/31/2019, 06:46:07, , , , , , , , No position found
01/31/2019, 07:02:37, , , , , , , , No position found
01/31/2019, 07:19:08, , , , , , , , No position found
01/31/2019, 07:35:38, , , , , , , , No position found
01/31/2019, 07:52:09, , , , , , , , No position found
01/31/2019, 08:08:39, , , , , , , , No position found
01/31/2019, 08:25:10, , , , , , , , No position found
01/31/2019, 08:41:40, , , , , , , , No position found
01/31/2019, 08:58:11, , , , , , , , No position found
01/31/2019, 09:14:41, , , , , , , , No position found
01/31/2019, 09:31:12, , , , , , , , No position found
01/31/2019, 09:47:42, , , , , , , , No position found
01/31/2019, 10:04:13, , , , , , , , No position found
01/31/2019, 10:20:43, , , , , , , , No position found
01/31/2019, 10:37:14, , , , , , , , No position found
01/31/2019, 10:53:44, , , , , , , , No position found
01/31/2019, 11:10:14, , , , , , , , No position found
01/31/2019, 11:26:45, , , , , , , , No position found
01/31/2019, 11:43:15, , , , , , , , No position found
01/31/2019, 11:59:46, , , , , , , , No position found
01/31/2019, 12:16:16, , , , , , , , No position found
01/31/2019, 12:32:47, , , , , , , , No position found
01/31/2019, 12:49:17, , , , , , , , No position found
01/31/2019, 13:05:48, , , , , , , , No position found
01/31/2019, 13:22:18, , , , , , , , No position found
01/31/2019, 13:38:49, , , , , , , , No position found
01/31/2019, 13:55:19, , , , , , , , No position found
01/31/2019, 14:11:50, , , , , , , , No position found
01/31/2019, 14:28:20, , , , , , , , No position found
01/31/2019, 14:44:51, , , , , , , , No position found
01/31/2019, 15:01:21, , , , , , , , No position found
01/31/2019, 15:17:52, , , , , , , , No position found
01/31/2019, 15:34:22, , , , , , , , No position found
01/31/2019, 15:50:52, , , , , , , , No position found
01/31/2019, 16:07:23, , , , , , , , No position found
01/31/2019, 16:23:53, , , , , , , , No position found
01/31/2019, 16:40:24, , , , , , , , No position found
01/31/2019, 16:56:54, , , , , , , , No position found
01/31/2019, 17:13:25, , , , , , , , No position found
01/31/2019, 17:29:55, , , , , , , , No position found
01/31/2019, 17:46:26, , , , , , , , No position found
01/31/2019, 18:02:56, , , , , , , , No position found
01/31/2019, 18:19:27, , , , , , , , No position found
01/31/2019, 18:35:57, , , , , , , , No position found
01/31/2019, 18:52:28, , , , , , , , No position found
01/31/2019, 19:08:58, , , , , , , , No position found
01/31/2019, 19:25:29, , , , , , , , No position found
01/31/2019, 19:41:59, , , , , , , , No position found
01/31/2019, 19:58:30, , , , , , , , No position found
01/31/2019, 20:15:00, , , , , , , , No position found
01/31/2019, 20:31:30, , , , , , , , No position found
01/31/2019, 20:48:01, , , , , , , , No position found
01/31/2019, 21:04:31, , , , , , , , No position found
01/31/2019, 21:21:02, , , , , , , , No position found
01/31/2019, 21:37:32, , , , , , , , No position found
01/31/2019, 21:54:03, , , , , , , , No position found
01/31/2019, 22:10:33, , , , , , , , No position found
01/31/2019, 22:27:04, , , , , , , , No position found
01/31/2019, 22:43:34, , , , , , , , No position found
01/31/2019, 23:00:05, , , , , , , , No position found
01/31/2019, 23:16:35, , , , , , , , No position found
01/31/2019, 23:33:06, , , , , , , , No position found
01/31/2019, 23:49:36, , , , , , , , No position found
02/01/2019, 00:06:07, , , , , , , , No position found
02/01/2019, 00:22:37, , , , , , , , No position found
02/01/2019, 00:39:08, , , , , , , , No position found
02/01/2019, 00:55:38, , , , , , , , No position found
02/01/2019, 01:12:08, , , , , , , , No position found
02/01/2019, 01:28:39, , , , , , , , No position found
02/01/2019, 01:45:09, , , , , , , , No position found
02/01/2019, 02:01:40, , , , , , , , No position found
02/01/2019, 02:18:10, , , , , , , , No position found
02/01/2019, 02:34:41, , , , , , , , No position found
02/01/2019, 02:51:11, , , , , , , , No position found
02/01/2019, 03:07:42, , , , , , , , No position found
02/01/2019, 03:24:12, , , , , , , , No position found
02/01/2019, 03:40:43, , , , , , , , No position found
02/01/2019, 03:57:13, , , , , , , , No position found
02/01/2019, 04:13:44, , , , , , , , No position found
02/01/2019, 04:30:14, , , , , , , , No position found
02/01/2019, 04:46:45, , , , , , , , No position found
02/01/2019, 05:03:15, , , , , , , , No position found
02/01/2019, 05:19:45, , , , , , , , No position found
02/01/2019, 05:36:16, , , , , , , , No position found
02/01/2019, 05:52:46, , , , , , , , No position found
02/01/2019, 06:09:17, , , , , , , , No position found
02/01/2019, 06:25:47, , , , , , , , No position found
02/01/2019, 06:42:18, , , , , , , , No position found
02/01/2019, 06:58:48, , , , , , , , No position found
02/01/2019, 07:15:19, , , , , , , , No position found
02/01/2019, 07:31:49, , , , , , , , No position found
02/01/2019, 07:48:20, , , , , , , , No position found
02/01/2019, 08:04:50, , , , , , , , No position found
02/01/2019, 08:21:21, , , , , , , , No position found
02/01/2019, 08:37:51, , , , , , , , No position found
02/01/2019, 08:54:22, , , , , , , , No position found
02/01/2019, 09:10:52, , , , , , , , No position found
02/01/2019, 09:27:23, , , , , , , , No position found
02/01/2019, 09:43:53, , , , , , , , No position found
02/01/2019, 10:00:23, , , , , , , , No position found
02/01/2019, 10:16:54, , , , , , , , No position found
02/01/2019, 10:33:24, , , , , , , , No position found
02/01/2019, 10:49:55, , , , , , , , No position found
02/01/2019, 11:06:25, , , , , , , , No position found
02/01/2019, 11:22:56, , , , , , , , No position found
02/01/2019, 11:39:26, , , , , , , , No position found
02/01/2019, 11:55:57, , , , , , , , No position found
02/01/2019, 12:12:27, , , , , , , , No position found
02/01/2019, 12:28:58, , , , , , , , No position found
02/01/2019, 12:45:28, , , , , , , , No position found
02/01/2019, 13:01:59, , , , , , , , No position found
02/01/2019, 13:18:29, , , , , , , , No position found
02/01/2019, 13:35:00, , , , , , , , No position found
02/01/2019, 13:51:30, , , , , , , , No position found
02/01/2019, 14:08:01, , , , , , , , No position found
02/01/2019, 14:24:31, , , , , , , , No position found
02/01/2019, 14:41:01, , , , , , , , No position found
02/01/2019, 14:57:32, , , , , , , , No position found
02/01/2019, 15:14:02, , , , , , , , No position found
02/01/2019, 15:30:33, , , , , , , , No position found
02/01/2019, 15:47:03, , , , , , , , No position found
02/01/2019, 16:03:34, , , , , , , , No position found
02/01/2019, 16:20:04, , , , , , , , No position found
02/01/2019, 16:36:35, , , , , , , , No position found
02/01/2019, 16:53:05, , , , , , , , No position found
02/01/2019, 17:09:36, , , , , , , , No position found
02/01/2019, 17:26:06, , , , , , , , No position found
02/01/2019, 17:42:37, , , , , , , , No position found
02/01/2019, 17:59:07, , , , , , , , No position found
02/01/2019, 18:15:38, , , , , , , , No position found
02/01/2019, 18:32:08, , , , , , , , No position found
02/01/2019, 18:48:39, , , , , , , , No position found
02/01/2019, 19:05:09, , , , , , , , No position found
02/01/2019, 19:21:39, , , , , , , , No position found
02/01/2019, 19:38:10, , , , , , , , No position found
02/01/2019, 19:54:40, , , , , , , , No position found
02/01/2019, 20:11:11, , , , , , , , No position found
02/01/2019, 20:27:41, , , , , , , , No position found
02/01/2019, 20:44:12, , , , , , , , No position found
02/01/2019, 21:00:42, , , , , , , , No position found
02/01/2019, 21:17:13, , , , , , , , No position found
02/01/2019, 21:33:43, , , , , , , , No position found
02/01/2019, 21:50:14, , , , , , , , No position found
02/01/2019, 22:06:44, , , , , , , , No position found
02/01/2019, 22:23:15, , , , , , , , No position found
02/01/2019, 22:39:45, , , , , , , , No position found
02/01/2019, 22:56:16, , , , , , , , No position found
02/01/2019, 23:12:46, , , , , , , , No position found
02/01/2019, 23:29:16, , , , , , , , No position found
02/01/2019, 23:45:47, , , , , , , , No position found
02/02/2019, 00:02:17, , , , , , , , No position found
02/02/2019, 00:18:48, , , , , , , , No position found
02/02/2019, 00:35:18, , , , , , , , No position found
02/02/2019, 00:51:49, , , , , , , , No position found
02/02/2019, 01:08:19, , , , , , , , No position found
02/02/2019, 01:24:50, , , , , , , , No position found
02/02/2019, 01:41:20, , , , , , , , No position found
02/02/2019, 01:57:51, , , , , , , , No position found
02/02/2019, 02:14:21, , , , , , , , No position found
02/02/2019, 02:30:52, , , , , , , , No position found
02/02/2019, 02:47:22, , , , , , , , No position found
02/02/2019, 03:03:53, , , , , , , , No position found
02/02/2019, 03:20:23, , , , , , , , No position found
02/02/2019, 03:36:54, , , , , , , , No position found
02/02/2019, 03:53:24, , , , , , , , No position found
02/02/2019, 04:09:54, , , , , , , , No position found
02/02/2019, 04:26:25, , , , , , , , No position found
02/02/2019, 04:42:55, , , , , , , , No position found
02/02/2019, 04:59:26, , , , , , , , No position found
02/02/2019, 05:15:56, , , , , , , , No position found
02/02/2019, 05:32:27, , , , , , , , No position found
02/02/2019, 05:48:57, , , , , , , , No position found
02/02/2019, 06:05:28, , , , , , , , No position found
02/02/2019, 06:21:58, , , , , , , , No position found
02/02/2019, 06:38:29, , , , , , , , No position found
02/02/2019, 06:54:59, , , , , , , , No position found
02/02/2019, 07:11:30, , , , , , , , No position found
02/02/2019, 07:28:00, , , , , , , , No position found
02/02/2019, 07:44:31, , , , , , , , No position found
02/02/2019, 08:01:01, , , , , , , , No position found
02/02/2019, 08:17:32, , , , , , , , No position found
02/02/2019, 08:34:02, , , , , , , , No position found
02/02/2019, 08:50:32, , , , , , , , No position found
02/02/2019, 09:07:03, , , , , , , , No position found
02/02/2019, 09:23:33, , , , , , , , No position found
02/02/2019, 09:40:04, , , , , , , , No position found
02/02/2019, 09:56:34, , , , , , , , No position found
02/02/2019, 10:13:05, , , , , , , , No position found
02/02/2019, 10:29:35, , , , , , , , No position found
02/02/2019, 10:46:06, , , , , , , , No position found
02/02/2019, 11:02:36, , , , , , , , No position found
02/02/2019, 11:19:07, , , , , , , , No position found
02/02/2019, 11:35:37, , , , , , , , No position found
02/02/2019, 11:52:08, , , , , , , , No position found
02/02/2019, 12:08:38, , , , , , , , No position found
02/02/2019, 12:25:09, , , , , , , , No position found
02/02/2019, 12:41:39, , , , , , , , No position found
02/02/2019, 12:58:10, , , , , , , , No position found
02/02/2019, 13:14:40, , , , , , , , No position found
02/02/2019, 13:31:10, , , , , , , , No position found
02/02/2019, 13:47:41, , , , , , , , No position found
02/02/2019, 14:04:11, , , , , , , , No position found
02/02/2019, 14:20:42, , , , , , , , No position found
02/02/2019, 14:37:12, , , , , , , , No position found
02/02/2019, 14:53:43, , , , , , , , No position found
02/02/2019, 15:10:13, , , , , , , , No position found
02/02/2019, 15:26:44, , , , , , , , No position found
02/02/2019, 15:43:14, , , , , , , , No position found
02/02/2019, 15:59:45, , , , , , , , No position found
02/02/2019, 16:16:15, , , , , , , , No position found
02/02/2019, 16:32:46, , , , , , , , No position found
02/02/2019, 16:49:16, , , , , , , , No position found
02/02/2019, 17:05:47, , , , , , , , No position found
02/02/2019, 17:22:17, , , , , , , , No position found
02/02/2019, 17:38:48, , , , , , , , No position found
02/02/2019, 17:55:18, , , , , , , , No position found
02/02/2019, 18:11:48, , , , , , , , No position found
02/02/2019, 18:28:19, , , , , , , , No position found
02/02/2019, 18:44:49, , , , , , , , No position found
02/02/2019, 19:01:20, , , , , , , , No position found
02/02/2019, 19:17:50, , , , , , , , No position found
02/02/2019, 19:34:21, , , , , , , , No position found
02/02/2019, 19:50:51, , , , , , , , No position found
02/02/2019, 20:07:22, , , , , , , , No position found
02/02/2019, 20:23:52, , , , , , , , No position found
02/02/2019, 20:40:23, , , , , , , , No position found
02/02/2019, 20:56:53, , , , , , , , No position found
02/02/2019, 21:13:24, , , , , , , , No position found
02/02/2019, 21:29:54, , , , , , , , No position found
02/02/2019, 21:46:25, , , , , , , , No position found
02/02/2019, 22:02:55, , , , , , , , No position found
02/02/2019, 22:19:25, , , , , , , , No position found
02/02/2019, 22:35:56, , , , , , , , No position found
02/02/2019, 22:52:26, , , , , , , , No position found
02/02/2019, 23:08:57, , , , , , , , No position found
02/02/2019, 23:25:27, , , , , , , , No position found
02/02/2019, 23:41:58, , , , , , , , No position found
02/02/2019, 23:58:28, , , , , , , , No position found
02/03/2019, 00:14:59, , , , , , , , No position found
02/03/2019, 00:31:29, , , , , , , , No position found
02/03/2019, 00:48:00, , , , , , , , No position found
02/03/2019, 01:04:30, , , , , , , , No position found
02/03/2019, 01:21:01, , , , , , , , No position found
02/03/2019, 01:37:31, , , , , , , , No position found
02/03/2019, 01:54:02, , , , , , , , No position found
02/03/2019, 02:10:32, , , , , , , , No position found
02/03/2019, 02:27:03, , , , , , , , No position found
02/03/2019, 02:43:33, , , , , , , , No position found
02/03/2019, 03:00:03, , , , , , , , No position found
02/03/2019, 03:16:34, , , , , , , , No position found
02/03/2019, 03:33:04, , , , , , , , No position found
02/03/2019, 03:49:35, , , , , , , , No position found
02/03/2019, 04:06:05, , , , , , , , No position found
02/03/2019, 04:22:36, , , , , , , , No position found
02/03/2019, 04:39:06, , , , , , , , No position found
02/03/2019, 04:55:37, , , , , , , , No position found
02/03/2019, 05:12:07, , , , , , , , No position found
02/03/2019, 05:28:38, , , , , , , , No position found
02/03/2019, 05:45:08, , , , , , , , No position found
02/03/2019, 06:01:39, , , , , , , , No position found
02/03/2019, 06:18:09, , , , , , , , No position found
02/03/2019, 06:34:40, , , , , , , , No position found
02/03/2019, 06:51:10, , , , , , , , No position found
02/03/2019, 07:07:41, , , , , , , , No position found
02/03/2019, 07:24:11, , , , , , , , No position found
02/03/2019, 07:40:41, , , , , , , , No position found
02/03/2019, 07:57:12, , , , , , , , No position found
02/03/2019, 08:13:42, , , , , , , , No position found
02/03/2019, 08:30:13, , , , , , , , No position found
02/03/2019, 08:46:43, , , , , , , , No position found
02/03/2019, 09:03:14, , , , , , , , No position found
02/03/2019, 09:19:44, , , , , , , , No position found
02/03/2019, 09:36:15, , , , , , , , No position found
02/03/2019, 09:52:45, , , , , , , , No position found
02/03/2019, 10:09:16, , , , , , , , No position found
02/03/2019, 10:25:46, , , , , , , , No position found
02/03/2019, 10:42:17, , , , , , , , No position found
02/03/2019, 10:58:47, , , , , , , , No position found
02/03/2019, 11:15:18, , , , , , , , No position found
02/03/2019, 11:31:48, , , , , , , , No position found
02/03/2019, 11:48:19, , , , , , , , No position found
02/03/2019, 12:04:49, , , , , , , , No position found
02/03/2019, 12:21:19, , , , , , , , No position found
02/03/2019, 12:37:50, , , , , , , , No position found
02/03/2019, 12:54:20, , , , , , , , No position found
02/03/2019, 13:10:51, , , , , , , , No position found
02/03/2019, 13:27:21, , , , , , , , No position found
02/03/2019, 13:43:52, , , , , , , , No position found
02/03/2019, 14:00:22, , , , , , , , No position found
02/03/2019, 14:16:53, , , , , , , , No position found
02/03/2019, 14:33:23, , , , , , , , No position found
02/03/2019, 14:49:54, , , , , , , , No position found
02/03/2019, 15:06:24, , , , , , , , No position found
02/03/2019, 15:22:55, , , , , , , , No position found
02/03/2019, 15:39:25, , , , , , , , No position found
02/03/2019, 15:55:56, , , , , , , , No position found
02/03/2019, 16:12:26, , , , , , , , No position found
02/03/2019, 16:28:56, , , , , , , , No position found
02/03/2019, 16:45:27, , , , , , , , No position found
02/03/2019, 17:01:57, , , , , , , , No position found
02/03/2019, 17:18:28, , , , , , , , No position found
02/03/2019, 17:34:58, , , , , , , , No position found
02/03/2019, 17:51:29, , , , , , , , No position found
02/03/2019, 18:07:59, , , , , , , , No position found
02/03/2019, 18:24:30, , , , , , , , No position found
02/03/2019, 18:41:00, , , , , , , , No position found
02/03/2019, 18:57:31, , , , , , , , No position found
02/03/2019, 19:14:01, , , , , , , , No position found
02/03/2019, 19:30:32, , , , , , , , No position found
02/03/2019, 19:47:02, , , , , , , , No position found
02/03/2019, 20:03:33, , , , , , , , No position found
02/03/2019, 20:20:03, , , , , , , , No position found
02/03/2019, 20:36:34, , , , , , , , No position found
02/03/2019, 20:53:04, , , , , , , , No position found
02/03/2019, 21:09:34, , , , , , , , No position found
02/03/2019, 21:26:05, , , , , , , , No position found
02/03/2019, 21:42:35, , , , , , , , No position found
02/03/2019, 21:59:06, , , , , , , , No position found
02/03/2019, 22:15:36, , , , , , , , No position found
02/03/2019, 22:32:07, , , , , , , , No position found
02/03/2019, 22:48:37, , , , , , , , No position found
02/03/2019, 23:05:08, , , , , , , , No position found
02/03/2019, 23:21:38, , , , , , , , No position found
02/03/2019, 23:38:09, , , , , , , , No position found
02/03/2019, 23:54:39, , , , , , , , No position found
02/04/2019, 00:11:10, , , , , , , , No position found
02/04/2019, 00:27:40, , , , , , , , No position found
02/04/2019, 00:44:11, , , , , , , , No position found
02/04/2019, 01:00:41, , , , , , , , No position found
02/04/2019, 01:17:12, , , , , , , , No position found
02/04/2019, 01:33:42, , , , , , , , No position found
02/04/2019, 01:50:12, , , , , , , , No position found
02/04/2019, 02:06:43, , , , , , , , No position found
02/04/2019, 02:23:13, , , , , , , , No position found
02/04/2019, 02:39:44, , , , , , , , No position found
02/04/2019, 02:56:14, , , , , , , , No position found
02/04/2019, 03:12:45, , , , , , , , No position found
02/04/2019, 03:29:15, , , , , , , , No position found
02/04/2019, 03:45:46, , , , , , , , No position found
02/04/2019, 04:02:16, , , , , , , , No position found
02/04/2019, 04:18:47, , , , , , , , No position found
02/04/2019, 04:35:17, , , , , , , , No position found
02/04/2019, 04:51:48, , , , , , , , No position found
02/04/2019, 05:08:18, , , , , , , , No position found
02/04/2019, 05:24:49, , , , , , , , No position found
02/04/2019, 05:41:19, , , , , , , , No position found
02/04/2019, 05:57:50, , , , , , , , No position found
02/04/2019, 06:14:20, , , , , , , , No position found
02/04/2019, 06:30:50, , , , , , , , No position found
02/04/2019, 06:47:21, , , , , , , , No position found
02/04/2019, 07:03:51, , , , , , , , No position found
02/04/2019, 07:20:22, , , , , , , , No position found
02/04/2019, 07:36:52, , , , , , , , No position found
02/04/2019, 07:53:23, , , , , , , , No position found
02/04/2019, 08:09:53, , , , , , , , No position found
02/04/2019, 08:26:24, , , , , , , , No position found
02/04/2019, 08:42:54, , , , , , , , No position found
02/04/2019, 08:59:25, , , , , , , , No position found
02/04/2019, 09:15:55, , , , , , , , No position found
02/04/2019, 09:32:26, , , , , , , , No position found
02/04/2019, 09:48:56, , , , , , , , No position found
02/04/2019, 10:05:27, , , , , , , , No position found
02/04/2019, 10:21:57, , , , , , , , No position found
