Date, Time, Latitude, Longitude, Altitude, Satellites, HDOP, PDOP, Temperature [C], Speed [km/h], TTFF, SNR, tbd
03/14/2019, 06:16:56, 1.714305, 33.6290783, 1100, 4, 3.4, 3.5, 32, 0, 41, 0, 0
03/14/2019, 06:32:00, 1.714265, 33.6290917, 1044, 6, 1.1, 1.5, 32, 0, 4, 0, 0
03/14/2019, 06:47:06, 1.7143117, 33.6291733, 1126, 6, 1.2, 1.5, 33, 5.556, 5, 0, 0
03/14/2019, 07:02:11, 1.7144217, 33.628985, 1070, 5, 1.5, 1.8, 32, 0, 5, 0, 0
03/14/2019, 07:02:12, , , , , , , , Battery Voltage =  3.73V
03/14/2019, 07:17:24, 1.7141967, 33.6291983, 1050, 5, 1.3, 1.5, 32, 1.852, 12, 0, 0
03/14/2019, 07:32:36, 1.714505, 33.6290367, 1068, 6, 1.0, 1.3, 31, 1.852, 12, 0, 0
03/14/2019, 07:47:41, 1.7142, 33.6291317, 1096, 8, 0.9, 1.2, 32, 0, 4, 0, 0
03/14/2019, 08:02:45, 1.7141633, 33.6292867, 1092, 6, 1.2, 1.5, 33, 0, 4, 0, 0
03/14/2019, 08:02:45, , , , , , , , Battery Voltage =  3.73V
03/14/2019, 08:18:53, 1.71414, 33.628745, 1162, 7, 1.0, 1.3, 32, 5.556, 63, 0, 0
03/14/2019, 08:33:56, 1.71423, 33.62916, 1104, 7, 1.0, 1.3, 32, 0, 3, 0, 0
03/14/2019, 08:49:01, 1.7142017, 33.6291217, 1104, 8, 0.9, 1.2, 35, 0, 4, 0, 0
03/14/2019, 09:04:06, 1.71423, 33.62901, 1088, 6, 1.1, 1.4, 34, 0, 5, 0, 0
03/14/2019, 09:04:06, , , , , , , , Battery Voltage =  3.73V
03/14/2019, 09:19:26, 1.7143583, 33.62936, 1182, 6, 1.2, 1.5, 33, 0, 18, 0, 0
03/14/2019, 09:34:49, 1.7145733, 33.6291117, 1190, 4, 2.6, 2.8, 33, 1.852, 23, 0, 0
03/14/2019, 09:49:54, 1.7144967, 33.6290717, 1114, 6, 1.3, 1.5, 33, 0, 4, 0, 0
03/14/2019, 10:05:02, 1.71445, 33.628795, 1022, 5, 1.4, 1.7, 33, 0, 8, 0, 0
03/14/2019, 10:05:02, , , , , , , , Battery Voltage =  3.73V
03/14/2019, 10:21:33, , , , , , , , No position found
03/14/2019, 10:36:46, 1.7144833, 33.6289967, 1068, 6, 1.0, 1.4, 34, 1.852, 13, 0, 0
03/14/2019, 10:51:57, 1.7141567, 33.6290683, 1102, 7, 0.9, 1.2, 35, 0, 10, 0, 0
03/14/2019, 11:07:01, 1.71404, 33.62922, 1104, 5, 2.4, 2.5, 34, 1.852, 4, 0, 0
03/14/2019, 11:07:01, , , , , , , , Battery Voltage =  3.73V
03/14/2019, 11:22:08, 1.71438, 33.629085, 1096, 8, 1.0, 1.3, 35, 1.852, 7, 0, 0
03/14/2019, 11:37:29, 1.7137417, 33.6291, 1100, 5, 2.2, 2.4, 34, 3.704, 19, 0, 0
03/14/2019, 11:54:00, , , , , , , , No position found
03/14/2019, 12:09:04, 1.7143633, 33.62898, 1092, 8, 0.9, 1.2, 34, 0, 4, 0, 0
03/14/2019, 12:09:05, , , , , , , , Battery Voltage =  3.73V
03/14/2019, 12:24:45, 1.7143017, 33.6290133, 1134, 10, 0.8, 1.1, 33, 0, 40, 0, 0
03/14/2019, 12:41:15, , , , , , , , No position found
03/14/2019, 12:56:32, 1.7143817, 33.6291533, 1096, 5, 1.0, 1.4, 33, 0, 16, 0, 0
03/14/2019, 13:11:40, 1.71427, 33.6290233, 1090, 8, 1.0, 1.3, 33, 0, 8, 0, 0
03/14/2019, 13:11:40, , , , , , , , Battery Voltage =  3.73V
03/14/2019, 13:26:45, 1.7144, 33.6289, 1082, 8, 0.9, 1.2, 33, 3.704, 4, 0, 0
03/14/2019, 13:41:49, 1.7142867, 33.6290633, 1054, 7, 1.0, 1.4, 33, 3.704, 4, 0, 0
03/14/2019, 13:58:17, 1.7141983, 33.6290467, 1094, 5, 1.6, 1.8, 33, 1.852, 63, 0, 0
03/14/2019, 14:13:28, 1.7143167, 33.6290483, 1104, 6, 1.6, 1.9, 33, 0, 11, 0, 0
03/14/2019, 14:13:28, , , , , , , , Battery Voltage =  3.73V
03/14/2019, 14:29:58, , , , , , , , No position found
03/14/2019, 14:45:13, 1.71399, 33.6289517, 1088, 5, 1.5, 1.7, 33, 3.704, 14, 0, 0
03/14/2019, 15:00:55, 1.7145, 33.629155, 1128, 8, 0.9, 1.2, 33, 0, 42, 0, 0
03/14/2019, 15:00:55, , , , , , , , Battery Voltage =  3.73V
03/14/2019, 15:16:43, 1.7142733, 33.629015, 1084, 5, 1.9, 3.3, 33, 1.852, 46, 0, 0
03/14/2019, 15:31:54, 1.7147133, 33.62887, 1186, 6, 1.3, 1.6, 34, 0, 11, 0, 0
03/14/2019, 15:47:24, 1.714465, 33.6290017, 1126, 5, 1.4, 1.7, 34, 0, 29, 0, 0
03/14/2019, 16:02:28, 1.71466, 33.6293017, 1204, 6, 1.1, 1.4, 34, 0, 4, 0, 0
03/14/2019, 16:02:28, , , , , , , , Battery Voltage =  3.73V
03/14/2019, 16:17:34, 1.7147433, 33.6292983, 1194, 7, 1.0, 1.3, 32, 0, 5, 0, 0
03/14/2019, 16:33:15, 1.714335, 33.6291267, 1052, 7, 1.0, 1.3, 31, 0, 40, 0, 0
03/14/2019, 16:48:19, 1.7143483, 33.6291733, 1076, 8, 0.8, 1.2, 30, 0, 4, 0, 0
03/14/2019, 17:03:23, 1.7142967, 33.6291767, 1068, 10, 0.7, 1.1, 30, 3.704, 3, 0, 0
03/14/2019, 17:03:24, , , , , , , , Battery Voltage =  3.73V
03/14/2019, 17:18:28, 1.7143633, 33.6291267, 1074, 8, 0.9, 1.2, 30, 0, 5, 0, 0
03/14/2019, 17:34:25, 1.7142683, 33.62912, 1074, 5, 1.4, 1.6, 32, 0, 55, 0, 0
03/14/2019, 17:50:52, 1.714225, 33.628975, 1096, 5, 1.4, 1.6, 33, 1.852, 63, 0, 0
03/14/2019, 18:07:23, , , , , , , , No position found
03/14/2019, 18:07:23, , , , , , , , Battery Voltage =  3.73V
03/14/2019, 18:22:42, 1.7143433, 33.6290133, 1108, 6, 1.9, 3.5, 33, 0, 19, 0, 0
03/14/2019, 18:38:23, 1.7143067, 33.6290567, 1106, 8, 1.0, 1.3, 33, 0, 40, 0, 0
03/14/2019, 18:53:37, 1.7151567, 33.628615, 1164, 5, 1.6, 1.8, 32, 1.852, 14, 0, 0
03/14/2019, 19:08:56, 1.71416, 33.629135, 1048, 5, 1.1, 1.5, 32, 0, 19, 0, 0
03/14/2019, 19:08:56, , , , , , , , Battery Voltage =  3.73V
03/14/2019, 19:24:02, 1.7143233, 33.62911, 1098, 7, 1.1, 1.4, 31, 0, 5, 0, 0
03/14/2019, 19:39:07, 1.7139333, 33.6291017, 1114, 7, 1.1, 1.4, 31, 3.704, 5, 0, 0
03/14/2019, 19:54:12, 1.71437, 33.628975, 1108, 10, 0.8, 1.1, 30, 1.852, 4, 0, 0
03/14/2019, 20:09:21, 1.7143883, 33.6301283, 1166, 7, 1.4, 1.6, 30, 1.852, 8, 0, 0
03/14/2019, 20:09:21, , , , , , , , Battery Voltage =  3.73V
03/14/2019, 20:24:32, 1.7143267, 33.6290617, 1108, 8, 0.9, 1.2, 30, 0, 11, 0, 0
03/14/2019, 20:40:14, 1.7137767, 33.6295567, 1106, 11, 0.8, 1.1, 30, 1.852, 41, 0, 0
03/14/2019, 20:55:20, 1.7140667, 33.62915, 1120, 10, 0.8, 1.1, 30, 1.852, 6, 0, 0
03/14/2019, 21:10:27, 1.714095, 33.62913, 1126, 6, 1.5, 1.7, 31, 0, 6, 0, 0
03/14/2019, 21:10:27, , , , , , , , Battery Voltage =  3.73V
03/14/2019, 21:25:37, 1.7140233, 33.6292, 1118, 7, 1.1, 1.4, 33, 0, 10, 0, 0
03/14/2019, 21:40:44, 1.714035, 33.6291667, 1082, 8, 1.0, 1.3, 31, 1.852, 6, 0, 0
03/14/2019, 21:56:00, 1.714005, 33.6292583, 1082, 6, 1.3, 1.6, 31, 0, 15, 0, 0
03/14/2019, 22:11:05, 1.7142867, 33.628915, 1104, 11, 0.7, 1.1, 30, 0, 5, 0, 0
03/14/2019, 22:11:06, , , , , , , , Battery Voltage =  3.73V
03/14/2019, 22:26:10, 1.7143717, 33.6290917, 1100, 8, 0.9, 1.2, 29, 0, 4, 0, 0
03/14/2019, 22:41:52, 1.7143333, 33.6290583, 1104, 11, 0.7, 1.0, 29, 0, 41, 0, 0
03/14/2019, 22:56:56, 1.7141217, 33.6296267, 1098, 7, 0.9, 1.2, 29, 0, 4, 0, 0
03/14/2019, 23:12:01, 1.7134883, 33.6299833, 1100, 11, 0.7, 1.0, 28, 0, 4, 0, 0
03/14/2019, 23:12:01, , , , , , , , Battery Voltage =  3.73V
03/14/2019, 23:27:06, 1.7135467, 33.6300367, 1088, 10, 0.8, 1.1, 28, 0, 5, 0, 0
03/14/2019, 23:42:13, 1.7135317, 33.6300033, 1082, 13, 0.6, 0.9, 28, 1.852, 6, 0, 0
03/14/2019, 23:57:18, 1.7136467, 33.629995, 1096, 9, 0.8, 1.2, 28, 0, 4, 0, 0
03/15/2019, 00:12:25, 1.7143717, 33.62909, 1094, 10, 0.8, 1.1, 28, 0, 6, 0, 0
03/15/2019, 00:12:25, , , , , , , , Battery Voltage =  3.73V
03/15/2019, 00:27:33, 1.714405, 33.6290733, 1098, 9, 0.9, 1.2, 29, 0, 8, 0, 0
03/15/2019, 00:43:15, 1.7143317, 33.6290867, 1098, 10, 0.8, 1.1, 30, 0, 40, 0, 0
03/15/2019, 00:58:31, 1.71429, 33.6291317, 1094, 5, 1.3, 1.6, 31, 0, 16, 0, 0
03/15/2019, 01:13:49, 1.7145167, 33.6292483, 1044, 6, 1.1, 1.5, 32, 0, 18, 0, 0
03/15/2019, 01:13:49, , , , , , , , Battery Voltage =  3.73V
03/15/2019, 01:28:55, 1.714455, 33.6290183, 1126, 8, 1.0, 1.3, 30, 0, 5, 0, 0
03/15/2019, 01:44:00, 1.714505, 33.6289667, 1128, 8, 1.1, 1.4, 29, 0, 5, 0, 0
03/15/2019, 01:59:25, 1.714565, 33.6292283, 1118, 6, 1.8, 2.0, 28, 0, 24, 0, 0
03/15/2019, 02:14:29, 1.7143867, 33.6289267, 1098, 11, 0.7, 1.1, 28, 3.704, 4, 0, 0
03/15/2019, 02:14:29, , , , , , , , Battery Voltage =  3.73V
03/15/2019, 02:29:34, 1.7143317, 33.62896, 1124, 7, 1.2, 1.5, 28, 0, 4, 0, 0
03/15/2019, 02:46:05, , , , , , , , No position found
03/15/2019, 03:01:08, 1.7142867, 33.6290083, 1112, 7, 1.1, 1.4, 30, 0, 3, 0, 0
03/15/2019, 03:01:08, , , , , , , , Battery Voltage =  3.73V
03/15/2019, 03:16:16, 1.7143333, 33.6291717, 1116, 9, 0.8, 1.2, 30, 0, 7, 0, 0
03/15/2019, 03:31:21, 1.7144083, 33.6291717, 1120, 9, 0.9, 1.2, 30, 0, 5, 0, 0
03/15/2019, 03:46:29, 1.7142217, 33.6289033, 1070, 8, 1.0, 1.3, 30, 0, 7, 0, 0
03/15/2019, 04:03:00, , , , , , , , No position found
03/15/2019, 04:03:00, , , , , , , , Battery Voltage =  3.73V
03/15/2019, 04:18:03, 1.71413, 33.6292717, 1094, 7, 1.2, 1.5, 30, 5.556, 3, 0, 0
03/15/2019, 04:33:09, 1.7146433, 33.6292017, 1234, 5, 1.3, 1.6, 30, 0, 6, 0, 0
03/15/2019, 04:48:52, 1.7143433, 33.6290467, 1116, 11, 0.7, 1.0, 30, 0, 41, 0, 0
03/15/2019, 05:03:57, 1.7143217, 33.62908, 1114, 7, 1.1, 1.4, 30, 0, 5, 0, 0
03/15/2019, 05:03:57, , , , , , , , Battery Voltage =  3.73V
03/15/2019, 05:19:02, 1.7143383, 33.62899, 1108, 8, 0.8, 1.2, 30, 0, 4, 0, 0
03/15/2019, 05:34:06, 1.7144983, 33.629045, 1160, 4, 2.4, 2.6, 30, 0, 4, 0, 0
03/15/2019, 05:49:20, 1.7141033, 33.6291483, 1122, 6, 1.1, 1.4, 30, 0, 13, 0, 0
03/15/2019, 06:05:18, 1.71399, 33.629015, 1070, 4, 1.5, 1.8, 31, 0, 57, 0, 0
03/15/2019, 06:05:18, , , , , , , , Battery Voltage =  3.73V
03/15/2019, 06:20:56, 1.7140533, 33.6290833, 1070, 6, 1.1, 1.5, 32, 0, 37, 0, 0
03/15/2019, 06:36:48, 1.7140383, 33.62912, 1112, 5, 2.0, 2.2, 33, 1.852, 52, 0, 0
03/15/2019, 06:53:18, , , , , , , , No position found
03/15/2019, 07:09:49, , , , , , , , No position found
03/15/2019, 07:09:49, , , , , , , , Battery Voltage =  3.73V
03/15/2019, 07:26:19, , , , , , , , No position found
03/15/2019, 07:41:25, 1.714265, 33.6290867, 1136, 7, 1.0, 1.3, 33, 0, 5, 0, 0
03/15/2019, 07:57:01, 1.7143467, 33.6290567, 1110, 5, 1.5, 1.7, 32, 0, 36, 0, 0
03/15/2019, 08:12:06, 1.7142767, 33.6290367, 1084, 7, 1.0, 1.3, 32, 0, 4, 0, 0
03/15/2019, 08:12:07, , , , , , , , Battery Voltage =  3.73V
03/15/2019, 08:27:18, 1.7143433, 33.629215, 1082, 6, 1.1, 1.4, 33, 1.852, 12, 0, 0
03/15/2019, 08:43:49, , , , , , , , No position found
03/15/2019, 08:59:31, 1.7143683, 33.6290467, 1074, 9, 0.8, 1.1, 33, 0, 41, 0, 0
03/15/2019, 09:14:38, 1.7141683, 33.6290617, 1074, 7, 1.0, 1.3, 33, 0, 7, 0, 0
03/15/2019, 09:14:39, , , , , , , , Battery Voltage =  3.73V
03/15/2019, 09:29:49, 1.7143533, 33.6294017, 1144, 6, 1.3, 1.6, 33, 0, 11, 0, 0
03/15/2019, 09:45:01, 1.7143967, 33.6295033, 1128, 7, 1.1, 1.4, 33, 0, 11, 0, 0
03/15/2019, 10:00:06, 1.714205, 33.629085, 1092, 6, 1.0, 1.3, 34, 0, 5, 0, 0
03/15/2019, 10:00:06, , , , , , , , Battery Voltage =  3.73V
03/15/2019, 10:15:16, 1.7143667, 33.62923, 1008, 7, 1.0, 1.3, 34, 0, 9, 0, 0
03/15/2019, 10:30:24, 1.7138183, 33.6288667, 1032, 6, 1.7, 1.9, 34, 1.852, 7, 0, 0
03/15/2019, 10:45:29, 1.7143583, 33.628975, 1040, 7, 1.1, 1.4, 34, 0, 5, 0, 0
03/15/2019, 11:01:11, 1.7143533, 33.6291183, 1110, 10, 0.7, 1.1, 35, 0, 41, 0, 0
03/15/2019, 11:01:11, , , , , , , , Battery Voltage =  3.73V
03/15/2019, 11:16:15, 1.71428, 33.62906, 1120, 6, 1.8, 2.0, 35, 1.852, 4, 0, 0
03/15/2019, 11:31:23, 1.7141633, 33.629035, 1122, 7, 1.0, 1.3, 35, 1.852, 7, 0, 0
03/15/2019, 11:46:34, 1.7136833, 33.62966, 1242, 6, 1.4, 1.7, 34, 0, 11, 0, 0
03/15/2019, 12:01:41, 1.71427, 33.6289567, 1150, 7, 0.9, 1.3, 34, 0, 6, 0, 0
03/15/2019, 12:01:41, , , , , , , , Battery Voltage =  3.73V
03/15/2019, 12:17:05, 1.7139983, 33.6290633, 1106, 6, 1.3, 1.6, 35, 0, 23, 0, 0
03/15/2019, 12:32:10, 1.7142667, 33.62862, 1114, 5, 1.8, 2.1, 35, 0, 5, 0, 0
03/15/2019, 12:47:23, 1.7142883, 33.6289883, 1092, 7, 1.0, 1.3, 35, 0, 12, 0, 0
03/15/2019, 13:03:05, 1.714285, 33.6290767, 1082, 5, 1.8, 2.0, 35, 0, 41, 0, 0
03/15/2019, 13:03:05, , , , , , , , Battery Voltage =  3.73V
03/15/2019, 13:18:13, 1.7142517, 33.629125, 1074, 9, 0.8, 1.2, 35, 0, 8, 0, 0
03/15/2019, 13:33:32, 1.7140683, 33.6290983, 1052, 6, 1.2, 1.5, 33, 0, 18, 0, 0
03/15/2019, 13:48:41, 1.7141683, 33.6291733, 1072, 6, 1.1, 1.4, 34, 0, 9, 0, 0
03/15/2019, 14:05:12, , , , , , , , No position found
03/15/2019, 14:05:12, , , , , , , , Battery Voltage =  3.73V
03/15/2019, 14:20:25, 1.71437, 33.6291967, 1098, 7, 1.0, 1.8, 35, 1.852, 13, 0, 0
03/15/2019, 14:35:37, 1.7142017, 33.629065, 1090, 8, 0.9, 1.2, 35, 0, 11, 0, 0
03/15/2019, 14:50:43, 1.7145917, 33.6290233, 1146, 6, 1.3, 1.5, 34, 0, 6, 0, 0
03/15/2019, 15:06:25, 1.71435, 33.6291317, 1104, 8, 0.9, 1.2, 34, 0, 41, 0, 0
03/15/2019, 15:06:26, , , , , , , , Battery Voltage =  3.73V
03/15/2019, 15:21:31, 1.71435, 33.62917, 1094, 8, 0.9, 1.2, 33, 3.704, 6, 0, 0
03/15/2019, 15:36:37, 1.71447, 33.6293133, 1140, 6, 1.3, 1.6, 33, 3.704, 6, 0, 0
03/15/2019, 15:51:42, 1.7145317, 33.62919, 1142, 7, 1.0, 1.4, 34, 0, 4, 0, 0
03/15/2019, 16:06:46, 1.71451, 33.6291767, 1148, 6, 1.0, 1.4, 32, 1.852, 4, 0, 0
03/15/2019, 16:06:47, , , , , , , , Battery Voltage =  3.73V
03/15/2019, 16:21:51, 1.7144433, 33.6291633, 1116, 7, 1.0, 1.3, 32, 0, 4, 0, 0
03/15/2019, 16:36:55, 1.71443, 33.6291017, 1132, 7, 1.0, 1.3, 31, 7.408, 4, 0, 0
03/15/2019, 16:52:00, 1.714385, 33.6291767, 1084, 7, 1.0, 1.3, 31, 0, 4, 0, 0
03/15/2019, 17:07:42, 1.7142883, 33.6290267, 1096, 8, 0.9, 1.2, 31, 0, 41, 0, 0
03/15/2019, 17:07:43, , , , , , , , Battery Voltage =  3.73V
03/15/2019, 17:23:11, 1.714205, 33.6292083, 1064, 6, 1.5, 1.8, 30, 0, 29, 0, 0
03/15/2019, 17:38:25, 1.7143767, 33.629025, 1112, 5, 1.6, 1.8, 30, 0, 14, 0, 0
03/15/2019, 17:53:45, 1.71439, 33.629065, 1110, 6, 1.2, 1.4, 30, 1.852, 18, 0, 0
03/15/2019, 18:08:59, 1.7138117, 33.6291717, 1098, 10, 0.8, 1.1, 30, 1.852, 14, 0, 0
03/15/2019, 18:08:59, , , , , , , , Battery Voltage =  3.73V
03/15/2019, 18:24:07, 1.7145167, 33.6289417, 1084, 7, 0.9, 1.2, 30, 0, 8, 0, 0
03/15/2019, 18:39:17, 1.7143583, 33.6290233, 1122, 6, 1.2, 1.5, 30, 1.852, 9, 0, 0
03/15/2019, 18:54:22, 1.714015, 33.6292917, 1102, 7, 1.0, 1.3, 30, 0, 5, 0, 0
03/15/2019, 19:10:04, 1.7140267, 33.6291017, 1106, 11, 0.7, 1.0, 30, 0, 40, 0, 0
03/15/2019, 19:10:05, , , , , , , , Battery Voltage =  3.73V
03/15/2019, 19:25:09, 1.7139333, 33.62914, 1106, 7, 1.1, 1.4, 30, 0, 5, 0, 0
03/15/2019, 19:40:14, 1.71424, 33.6290783, 1100, 7, 0.9, 1.3, 30, 0, 4, 0, 0
03/15/2019, 19:56:12, 1.71402, 33.6290683, 1118, 10, 0.8, 1.1, 30, 0, 58, 0, 0
03/15/2019, 20:11:18, 1.7140417, 33.629225, 1118, 5, 1.5, 1.8, 31, 0, 5, 0, 0
03/15/2019, 20:11:19, , , , , , , , Battery Voltage =  3.73V
03/15/2019, 20:26:22, 1.714175, 33.6290783, 1138, 8, 1.0, 1.3, 30, 0, 4, 0, 0
03/15/2019, 20:41:33, 1.7133033, 33.6292467, 1178, 8, 1.0, 1.4, 30, 0, 10, 0, 0
03/15/2019, 20:58:04, , , , , , , , No position found
03/15/2019, 21:13:45, 1.7139933, 33.6291567, 1108, 9, 0.9, 1.2, 33, 0, 40, 0, 0
03/15/2019, 21:13:45, , , , , , , , Battery Voltage =  3.73V
03/15/2019, 21:28:52, 1.7141783, 33.6292367, 1150, 7, 1.1, 1.4, 32, 0, 7, 0, 0
03/15/2019, 21:44:04, 1.7140817, 33.6291217, 1096, 8, 0.9, 1.2, 33, 0, 11, 0, 0
03/15/2019, 22:00:35, , , , , , , , No position found
03/15/2019, 22:00:35, , , , , , , , Battery Voltage =  3.73V
03/15/2019, 22:16:22, 1.7139767, 33.629315, 1112, 5, 1.8, 2.0, 35, 5.556, 47, 0, 0
03/15/2019, 22:31:32, 1.7140267, 33.6290017, 1126, 6, 1.3, 1.6, 33, 0, 10, 0, 0
03/15/2019, 22:47:01, 1.7140317, 33.62912, 1104, 5, 2.2, 2.4, 32, 1.852, 28, 0, 0
03/15/2019, 23:02:22, 1.714015, 33.6291117, 1098, 6, 1.4, 1.6, 33, 0, 21, 0, 0
03/15/2019, 23:02:23, , , , , , , , Battery Voltage =  3.73V
03/15/2019, 23:18:53, , , , , , , , No position found
03/15/2019, 23:35:23, , , , , , , , No position found
03/15/2019, 23:50:33, 1.7144083, 33.6291833, 1136, 6, 1.0, 1.4, 33, 0, 9, 0, 0
03/16/2019, 00:05:39, 1.7142083, 33.6291817, 1118, 6, 1.1, 1.4, 31, 0, 6, 0, 0
03/16/2019, 00:05:40, , , , , , , , Battery Voltage =  3.73V
03/16/2019, 00:22:10, , , , , , , , No position found
03/16/2019, 00:37:13, 1.7141517, 33.629045, 1116, 6, 1.2, 1.5, 31, 0, 3, 0, 0
03/16/2019, 00:52:20, 1.7141517, 33.6291383, 1126, 8, 0.8, 1.2, 30, 1.852, 7, 0, 0
03/16/2019, 01:07:31, 1.7141117, 33.629165, 1118, 6, 1.0, 1.4, 30, 0, 10, 0, 0
03/16/2019, 01:07:32, , , , , , , , Battery Voltage =  3.73V
03/16/2019, 01:23:13, 1.7141183, 33.629165, 1098, 9, 1.0, 1.3, 30, 0, 41, 0, 0
03/16/2019, 01:38:16, 1.71407, 33.6292117, 1106, 6, 2.2, 2.4, 30, 1.852, 3, 0, 0
03/16/2019, 01:53:32, 1.7138967, 33.6291533, 1106, 10, 0.8, 1.2, 31, 0, 15, 0, 0
03/16/2019, 02:08:47, 1.7143683, 33.6290133, 1096, 8, 1.0, 1.3, 30, 0, 15, 0, 0
03/16/2019, 02:08:47, , , , , , , , Battery Voltage =  3.73V
03/16/2019, 02:23:53, 1.7144317, 33.6290317, 1104, 8, 1.0, 1.3, 30, 1.852, 5, 0, 0
03/16/2019, 02:38:57, 1.7139217, 33.6290367, 1108, 11, 0.8, 1.1, 29, 0, 4, 0, 0
03/16/2019, 02:54:03, 1.7142183, 33.6292867, 1096, 6, 2.0, 2.2, 28, 1.852, 5, 0, 0
03/16/2019, 03:09:13, 1.7138833, 33.6299617, 1096, 9, 0.8, 1.1, 28, 0, 9, 0, 0
03/16/2019, 03:09:13, , , , , , , , Battery Voltage =  3.73V
03/16/2019, 03:24:55, 1.7141017, 33.6291067, 1102, 11, 0.7, 1.0, 27, 0, 41, 0, 0
03/16/2019, 03:40:10, 1.7146067, 33.6289433, 1084, 6, 1.4, 1.6, 29, 0, 14, 0, 0
03/16/2019, 03:55:15, 1.7134833, 33.6290617, 1090, 10, 0.8, 1.1, 27, 0, 5, 0, 0
03/16/2019, 04:10:19, 1.714455, 33.6290867, 1096, 8, 1.0, 1.3, 28, 0, 3, 0, 0
03/16/2019, 04:10:19, , , , , , , , Battery Voltage =  3.73V
03/16/2019, 04:25:23, 1.7145217, 33.6289183, 1126, 6, 1.4, 1.6, 28, 0, 4, 0, 0
03/16/2019, 04:40:37, 1.7144133, 33.6288533, 1100, 9, 0.8, 1.1, 30, 0, 13, 0, 0
03/16/2019, 04:55:43, 1.714365, 33.629095, 1120, 7, 1.0, 1.3, 30, 0, 5, 0, 0
03/16/2019, 05:10:55, 1.7143367, 33.62916, 1124, 8, 0.9, 1.2, 30, 0, 12, 0, 0
03/16/2019, 05:10:55, , , , , , , , Battery Voltage =  3.73V
03/16/2019, 05:26:38, 1.71433, 33.6291533, 1112, 7, 1.1, 1.4, 30, 0, 41, 0, 0
03/16/2019, 05:41:46, 1.71442, 33.6290767, 1116, 4, 1.6, 1.9, 30, 0, 8, 0, 0
03/16/2019, 05:57:39, 1.7143167, 33.6291717, 1164, 5, 1.4, 1.7, 30, 0, 52, 0, 0
03/16/2019, 06:14:10, , , , , , , , No position found
03/16/2019, 06:14:10, , , , , , , , Battery Voltage =  3.73V
03/16/2019, 06:30:40, , , , , , , , No position found
03/16/2019, 06:45:45, 1.7143, 33.62906, 1068, 6, 1.2, 1.5, 33, 0, 5, 0, 0
03/16/2019, 07:00:52, 1.7141533, 33.6291167, 1148, 6, 1.0, 1.4, 33, 0, 7, 0, 0
03/16/2019, 07:00:53, , , , , , , , Battery Voltage =  3.73V
03/16/2019, 07:16:03, 1.7143633, 33.6289583, 1068, 7, 1.0, 1.3, 33, 0, 10, 0, 0
03/16/2019, 07:31:45, 1.7142667, 33.6290483, 1108, 11, 0.7, 1.0, 33, 0, 41, 0, 0
03/16/2019, 07:47:26, 1.714255, 33.62894, 1120, 4, 1.8, 2.0, 33, 3.704, 40, 0, 0
03/16/2019, 08:02:45, 1.714285, 33.629225, 1098, 6, 1.5, 1.7, 32, 0, 19, 0, 0
03/16/2019, 08:02:45, , , , , , , , Battery Voltage =  3.73V
03/16/2019, 08:18:19, 1.7142, 33.629145, 1134, 5, 1.7, 1.9, 33, 0, 33, 0, 0
03/16/2019, 08:33:30, 1.714295, 33.6291067, 1070, 5, 1.1, 1.4, 32, 0, 11, 0, 0
03/16/2019, 08:48:48, 1.7143067, 33.6290483, 1118, 5, 1.2, 1.5, 32, 0, 17, 0, 0
03/16/2019, 09:03:56, 1.7141667, 33.6290467, 1094, 7, 1.0, 1.3, 33, 0, 8, 0, 0
03/16/2019, 09:03:57, , , , , , , , Battery Voltage =  3.73V
03/16/2019, 09:19:00, 1.7140033, 33.6289933, 1060, 6, 1.2, 1.5, 33, 0, 4, 0, 0
03/16/2019, 09:34:42, 1.71441, 33.6290333, 1136, 9, 0.8, 1.2, 33, 0, 40, 0, 0
03/16/2019, 09:49:49, 1.7142283, 33.629095, 1124, 6, 1.3, 1.5, 34, 0, 7, 0, 0
03/16/2019, 10:05:17, 1.7143067, 33.6291267, 1158, 5, 1.3, 1.7, 34, 3.704, 26, 0, 0
03/16/2019, 10:05:17, , , , , , , , Battery Voltage =  3.73V
03/16/2019, 10:20:37, 1.7143933, 33.6290117, 1014, 6, 1.2, 1.5, 33, 0, 19, 0, 0
03/16/2019, 10:37:08, , , , , , , , No position found
03/16/2019, 10:52:20, 1.7129933, 33.6308017, 904, 6, 1.4, 1.6, 34, 1.852, 12, 0, 0
03/16/2019, 11:07:31, 1.7146133, 33.6289033, 1122, 9, 0.8, 1.1, 35, 0, 11, 0, 0
03/16/2019, 11:07:31, , , , , , , , Battery Voltage =  3.73V
03/16/2019, 11:22:36, 1.7145883, 33.6289783, 1074, 6, 1.8, 2.0, 35, 0, 5, 0, 0
03/16/2019, 11:38:18, 1.7143117, 33.629065, 1100, 8, 0.8, 1.2, 35, 0, 40, 0, 0
03/16/2019, 11:53:30, 1.7143467, 33.6291783, 1100, 6, 1.3, 1.6, 35, 0, 12, 0, 0
03/16/2019, 12:08:35, 1.7144383, 33.6290767, 1112, 10, 0.7, 1.0, 35, 0, 5, 0, 0
03/16/2019, 12:08:35, , , , , , , , Battery Voltage =  3.73V
03/16/2019, 12:23:52, 1.7141183, 33.62904, 1102, 7, 1.1, 1.4, 35, 0, 16, 0, 0
