Date; Time; Latitude; Longitude; Altitude; Satellites; HDOP; PDOP; Temperature [C]; Speed [km/h]; TTFF; SNR; tbd
08/14/2018; 00:06:15; -8.6823917; 122.34481;608;6; 1.3; 1.6;27;0;1;0;0
08/14/2018; 00:21:19; -8.6825633; 122.3446633;616;6; 1.3; 1.6;33; 1.852;3;0;0
08/14/2018; 00:36:24; -8.68311; 122.34446;704;5; 3.0; 11.1;30; 25.928;4;0;0
08/14/2018; 00:51:29; -8.6823467; 122.3444817;510;5; 1.9; 2.1;32; 20.372;3;0;0
08/14/2018; 01:06:43; -8.6826483; 122.3445183;632;6; 1.2; 1.6;29;0;14;0;0
08/14/2018; 01:21:50; -8.6826833; 122.3450467;574;5; 1.1; 1.5;30;0;5;0;0
08/14/2018; 01:36:56; -8.6827917; 122.34523;528;5; 1.1; 1.4;32;0;6;0;0
08/14/2018; 01:53:27; ; ; ; ; ; ; ; No position found;;;
08/14/2018; 02:09:57; ; ; ; ; ; ; ; No position found;;;
08/14/2018; 02:26:28; ; ; ; ; ; ; ; No position found;;;
08/14/2018; 02:42:58; ; ; ; ; ; ; ; No position found;;;
08/14/2018; 02:59:29; ; ; ; ; ; ; ; No position found;;;
08/14/2018; 03:15:59; ; ; ; ; ; ; ; No position found;;;
08/14/2018; 03:32:30; ; ; ; ; ; ; ; No position found;;;
08/14/2018; 03:48:33; -8.6828133; 122.3447717;608;4; 1.4; 1.7;28;0;62;0;0
08/14/2018; 04:05:04; ; ; ; ; ; ; ; No position found;;;
08/14/2018; 04:20:26; -8.6827033; 122.345065;574;6; 0.9; 1.3;29; 1.852;22;0;0
08/14/2018; 04:36:34; -8.682645; 122.3450633;548;5; 1.0; 1.4;29; 1.852;63;0;0
08/14/2018; 04:52:35; -8.6825917; 122.3448567;634;5; 1.0; 1.4;30; 1.852;60;0;0
08/14/2018; 05:07:49; -8.6826817; 122.3448833;572;4; 1.2; 1.5;30;0;13;0;0
08/14/2018; 05:24:01; -8.68246; 122.34454;566;6; 1.0; 1.4;30;0;63;0;0
08/14/2018; 05:39:13; -8.6824833; 122.3446867;590;7; 1.0; 1.3;30;0;11;0;0
08/14/2018; 05:55:44; ; ; ; ; ; ; ; No position found;;;
08/14/2018; 06:11:02; -8.6838783; 122.3447433;576;6; 1.1; 1.3;30;0;17;0;0
08/14/2018; 06:27:32; ; ; ; ; ; ; ; No position found;;;
08/14/2018; 06:44:03; ; ; ; ; ; ; ; No position found;;;
08/14/2018; 07:00:33; ; ; ; ; ; ; ; No position found;;;
08/14/2018; 07:16:20; -8.682345; 122.3451583;552;6; 1.2; 1.5;30;0;46;0;0
08/14/2018; 07:31:29; -8.6823933; 122.3445267;626;6; 1.1; 1.4;28; 1.852;8;0;0
08/14/2018; 07:46:33; -8.6825517; 122.3440217;718;5; 1.3; 1.6;28; 1.852;2;0;0
08/14/2018; 08:01:38; -8.6825417; 122.3449267;586;6; 1.0; 1.4;28;0;4;0;0
08/14/2018; 08:17:08; -8.6827583; 122.3442933;574;5; 1.2; 1.5;30; 1.852;30;0;0
08/14/2018; 08:32:20; -8.6827317; 122.3452633;496;5; 1.2; 1.5;28;0;10;0;0
08/14/2018; 08:48:34; -8.6825367; 122.3447333;560;6; 1.0; 1.3;27;0;63;0;0
08/14/2018; 09:04:32; -8.682485; 122.3447633;516;5; 1.5; 1.8;26;0;57;0;0
08/14/2018; 09:19:55; -8.6825967; 122.3446933;554;7; 0.9; 1.2;26;0;22;0;0
08/14/2018; 09:35:27; -8.6826283; 122.3448483;502;4; 1.9; 2.1;26;0;31;0;0
08/14/2018; 09:51:57; ; ; ; ; ; ; ; No position found;;;
08/14/2018; 10:08:28; ; ; ; ; ; ; ; No position found;;;
08/14/2018; 10:24:58; ; ; ; ; ; ; ; No position found;;;
08/14/2018; 10:40:41; -8.6826467; 122.3445517;500;5; 1.2; 1.5;29;0;42;0;0
08/14/2018; 10:57:01; -8.68253; 122.34472;474;4; 1.8; 2.0;28;0;63;0;0
08/14/2018; 11:13:31; ; ; ; ; ; ; ; No position found;;;
08/14/2018; 11:30:02; ; ; ; ; ; ; ; No position found;;;
08/14/2018; 11:46:32; ; ; ; ; ; ; ; No position found;;;
08/14/2018; 12:03:03; ; ; ; ; ; ; ; No position found;;;
08/14/2018; 12:19:10; -8.682795; 122.344815;584;5; 1.1; 1.4;29;0;63;0;0
08/14/2018; 12:35:23; -8.6825783; 122.344735;604;5; 1.1; 1.5;27;0;63;0;0
08/14/2018; 12:51:03; -8.6827867; 122.3447483;612;6; 1.1; 1.4;28;0;40;0;0
08/14/2018; 13:06:36; -8.6826533; 122.3447817;672;5; 1.3; 2.7;28;0;32;0;0
08/14/2018; 13:21:50; -8.6824283; 122.3446567;644;7; 0.9; 1.3;28;0;13;0;0
08/14/2018; 13:37:11; -8.6825267; 122.3448467;624;5; 1.4; 1.7;27;0;20;0;0
08/14/2018; 13:53:41; ; ; ; ; ; ; ; No position found;;;
08/14/2018; 14:10:12; ; ; ; ; ; ; ; No position found;;;
08/14/2018; 14:26:42; ; ; ; ; ; ; ; No position found;;;
08/14/2018; 14:42:47; -8.6824283; 122.344765;518;6; 1.2; 1.5;29;0;63;0;0
08/14/2018; 14:58:08; -8.6824017; 122.344675;536;5; 1.3; 1.6;28;0;20;0;0
08/14/2018; 15:13:31; -8.6824333; 122.34477;574;6; 1.2; 1.5;28; 1.852;22;0;0
08/14/2018; 15:28:52; -8.6824083; 122.344855;596;6; 1.2; 1.5;28; 3.704;20;0;0
08/14/2018; 15:44:07; -8.682555; 122.3448267;674;5; 1.2; 1.5;26;0;15;0;0
08/14/2018; 15:59:36; -8.6825617; 122.344755;630;5; 1.2; 1.5;27; 3.704;27;0;0
08/14/2018; 16:15:09; -8.6825733; 122.344685;606;5; 1.6; 1.8;28; 1.852;32;0;0
08/14/2018; 16:31:11; -8.6826667; 122.3448767;592;4; 1.5; 1.8;28; 1.852;61;0;0
08/14/2018; 16:47:42; ; ; ; ; ; ; ; No position found;;;
08/14/2018; 17:04:13; ; ; ; ; ; ; ; No position found;;;
08/14/2018; 17:20:43; ; ; ; ; ; ; ; No position found;;;
08/14/2018; 17:37:13; ; ; ; ; ; ; ; No position found;;;
08/14/2018; 17:53:44; ; ; ; ; ; ; ; No position found;;;
08/14/2018; 18:10:14; ; ; ; ; ; ; ; No position found;;;
08/14/2018; 18:26:45; ; ; ; ; ; ; ; No position found;;;
08/14/2018; 18:43:15; ; ; ; ; ; ; ; No position found;;;
08/14/2018; 18:59:46; ; ; ; ; ; ; ; No position found;;;
08/14/2018; 19:16:16; ; ; ; ; ; ; ; No position found;;;
08/14/2018; 19:32:47; ; ; ; ; ; ; ; No position found;;;
08/14/2018; 19:49:17; ; ; ; ; ; ; ; No position found;;;
08/14/2018; 20:05:48; ; ; ; ; ; ; ; No position found;;;
08/14/2018; 20:22:18; ; ; ; ; ; ; ; No position found;;;
08/14/2018; 20:38:49; ; ; ; ; ; ; ; No position found;;;
08/14/2018; 20:55:19; ; ; ; ; ; ; ; No position found;;;
08/14/2018; 21:11:26; -8.6825467; 122.3449883;656;6; 1.0; 1.4;29;0;63;0;0
08/14/2018; 21:26:31; -8.6823417; 122.3449433;560;7; 1.0; 1.4;26;0;3;0;0
08/14/2018; 21:42:33; -8.6824817; 122.34498;534;7; 1.2; 1.5;28; 1.852;61;0;0
08/14/2018; 21:58:33; -8.682375; 122.344925;562;6; 1.3; 1.6;26;0;59;0;0
08/14/2018; 22:15:04; ; ; ; ; ; ; ; No position found;;;
08/14/2018; 22:30:09; -8.6826633; 122.344365;604;5; 1.6; 1.8;28;0;5;0;0
08/14/2018; 22:45:14; -8.68277; 122.3444383;610;6; 1.3; 1.5;25; 3.704;4;0;0
08/14/2018; 23:00:31; -8.6828633; 122.3449117;396;6; 1.7; 1.9;24; 3.704;15;0;0
08/14/2018; 23:17:02; ; ; ; ; ; ; ; No position found;;;
08/14/2018; 23:32:17; -8.68293; 122.34553;504;5; 2.7; 2.8;27; 1.852;14;0;0
08/14/2018; 23:47:32; -8.6823783; 122.3452317;482;6; 1.7; 1.9;27;0;14;0;0
08/15/2018; 00:04:03; ; ; ; ; ; ; ; No position found;;;
08/15/2018; 00:20:34; ; ; ; ; ; ; ; No position found;;;
08/15/2018; 00:35:45; -8.6824; 122.3445033;648;6; 1.5; 1.8;31;0;11;0;0
08/15/2018; 00:50:48; -8.682475; 122.3445917;654;6; 1.4; 1.7;30;0;2;0;0
08/15/2018; 01:05:54; -8.6822933; 122.3452433;570;5; 1.7; 2.0;37;0;6;0;0
08/15/2018; 01:21:06; -8.6822983; 122.34507;590;5; 1.3; 1.6;30;0;11;0;0
08/15/2018; 01:36:19; -8.6820567; 122.344895;550;5; 1.3; 1.6;30;0;12;0;0
08/15/2018; 01:51:24; -8.6825033; 122.3445417;628;8; 0.9; 1.2;30;0;4;0;0
08/15/2018; 02:07:55; ; ; ; ; ; ; ; No position found;;;
08/15/2018; 02:24:25; ; ; ; ; ; ; ; No position found;;;
08/15/2018; 02:40:56; ; ; ; ; ; ; ; No position found;;;
08/15/2018; 02:57:26; ; ; ; ; ; ; ; No position found;;;
08/15/2018; 03:13:57; -8.6825667; 122.3450883;572;6; 1.0; 1.4;29;0;63;0;0
08/15/2018; 03:29:15; -8.6824983; 122.3449967;588;5; 1.5; 1.7;32; 1.852;17;0;0
08/15/2018; 03:44:29; -8.6824083; 122.344595;590;6; 1.0; 1.3;30; 1.852;14;0;0
08/15/2018; 03:59:58; -8.682375; 122.3446883;600;6; 1.1; 1.4;30; 1.852;27;0;0
08/15/2018; 04:15:04; -8.6821983; 122.34497;604;7; 1.0; 1.3;29;0;6;0;0
08/15/2018; 04:31:18; -8.6825317; 122.3448817;634;6; 1.0; 1.3;30; 1.852;63;0;0
08/15/2018; 04:46:24; -8.6824017; 122.34455;604;6; 1.0; 1.3;30;0;6;0;0
08/15/2018; 05:01:29; -8.6822967; 122.3445333;614;6; 1.2; 1.5;30; 1.852;4;0;0
08/15/2018; 05:16:42; -8.682595; 122.3451483;696;6; 1.0; 1.3;29;0;12;0;0
08/15/2018; 05:31:47; -8.6824417; 122.3446933;666;6; 1.0; 1.3;29;0;3;0;0
08/15/2018; 05:47:01; -8.6789583; 122.3426883;1390;6; 1.2; 1.5;29; 1.852;13;0;0
08/15/2018; 06:03:32; ; ; ; ; ; ; ; No position found;;;
08/15/2018; 06:20:02; ; ; ; ; ; ; ; No position found;;;
08/15/2018; 06:36:33; ; ; ; ; ; ; ; No position found;;;
08/15/2018; 06:52:53; -8.6825833; 122.3449283;562;6; 1.1; 1.5;28; 3.704;63;0;0
08/15/2018; 07:08:43; -8.6825117; 122.3449717;586;6; 1.2; 1.5;28;0;50;0;0
08/15/2018; 07:23:48; -8.6826217; 122.3442983;588;7; 0.9; 1.2;27;0;4;0;0
08/15/2018; 07:39:28; -8.6825; 122.344825;626;6; 1.2; 1.5;27;0;38;0;0
08/15/2018; 07:55:11; -8.6827817; 122.34477;620;6; 1.0; 1.4;27;0;42;0;0
08/15/2018; 08:11:42; ; ; ; ; ; ; ; No position found;;;
08/15/2018; 08:28:12; ; ; ; ; ; ; ; No position found;;;
08/15/2018; 08:44:43; ; ; ; ; ; ; ; No position found;;;
08/15/2018; 09:00:03; -8.6826783; 122.3445817;556;6; 1.0; 1.3;28;0;19;0;0
08/15/2018; 09:15:18; -8.6827183; 122.3445533;566;7; 0.9; 1.2;26;0;14;0;0
08/15/2018; 09:31:34; -8.68266; 122.34437;540;6; 0.9; 1.3;27;0;63;0;0
08/15/2018; 09:46:49; -8.6827183; 122.34377;478;6; 1.1; 1.4;28;0;14;0;0
08/15/2018; 10:02:07; -8.682505; 122.3443233;502;6; 1.1; 1.5;26;0;17;0;0
08/15/2018; 10:17:22; -8.6826467; 122.3440667;500;6; 1.1; 1.5;26; 1.852;13;0;0
08/15/2018; 10:33:53; ; ; ; ; ; ; ; No position found;;;
08/15/2018; 10:49:32; -8.6827117; 122.3442283;360;5; 1.2; 1.5;35; 1.852;39;0;0
08/15/2018; 11:06:03; ; ; ; ; ; ; ; No position found;;;
08/15/2018; 11:22:33; ; ; ; ; ; ; ; No position found;;;
08/15/2018; 11:39:04; ; ; ; ; ; ; ; No position found;;;
08/15/2018; 11:55:34; ; ; ; ; ; ; ; No position found;;;
08/15/2018; 12:11:12; -8.6826733; 122.3449183;616;6; 1.0; 1.3;29; 1.852;37;0;0
08/15/2018; 12:27:35; -8.682815; 122.34506;594;5; 1.1; 1.5;28;0;63;0;0
08/15/2018; 12:43:02; -8.6825833; 122.3446967;534;5; 1.3; 1.6;27; 1.852;26;0;0
08/15/2018; 12:58:39; -8.6825883; 122.3449033;602;5; 1.2; 1.5;26;0;36;0;0
08/15/2018; 13:13:54; -8.682815; 122.3449467;592;5; 1.1; 1.4;26; 1.852;14;0;0
08/15/2018; 13:29:06; -8.6829067; 122.3448883;700;6; 1.1; 1.4;25;0;11;0;0
08/15/2018; 13:44:26; -8.6825633; 122.3449133;570;6; 1.1; 1.4;25;0;19;0;0
08/15/2018; 13:59:51; -8.682605; 122.3449283;590;6; 1.1; 1.4;25; 1.852;24;0;0
08/15/2018; 14:15:20; -8.68279; 122.345175;592;5; 1.4; 1.6;24; 1.852;28;0;0
08/15/2018; 14:30:54; -8.682695; 122.3448833;602;6; 1.1; 1.4;24;0;33;0;0
08/15/2018; 14:47:25; ; ; ; ; ; ; ; No position found;;;
08/15/2018; 15:03:55; ; ; ; ; ; ; ; No position found;;;
08/15/2018; 15:20:26; ; ; ; ; ; ; ; No position found;;;
08/15/2018; 15:36:56; ; ; ; ; ; ; ; No position found;;;
08/15/2018; 15:53:27; ; ; ; ; ; ; ; No position found;;;
08/15/2018; 16:08:46; -8.6825817; 122.3447233;622;4; 1.6; 1.8;30; 1.852;20;0;0
08/15/2018; 16:25:16; ; ; ; ; ; ; ; No position found;;;
08/15/2018; 16:41:47; ; ; ; ; ; ; ; No position found;;;
08/15/2018; 16:57:35; -8.68253; 122.3448267;590;6; 1.1; 1.3;30; 1.852;46;0;0
08/15/2018; 17:13:10; -8.6827267; 122.3449433;578;6; 1.1; 1.4;30; 3.704;35;0;0
08/15/2018; 17:29:06; -8.6827467; 122.34482;546;6; 1.1; 1.4;27; 1.852;55;0;0
08/15/2018; 17:45:37; ; ; ; ; ; ; ; No position found;;;
08/15/2018; 18:01:31; -8.6825933; 122.34476;606;6; 1.4; 1.7;26; 1.852;53;0;0
08/15/2018; 18:18:02; ; ; ; ; ; ; ; No position found;;;
08/15/2018; 18:34:13; -8.682755; 122.3445717;524;6; 1.3; 1.5;26; 1.852;63;0;0
08/15/2018; 18:49:57; -8.6826933; 122.3445167;580;5; 2.1; 2.3;25;0;43;0;0
08/15/2018; 19:05:44; -8.6826417; 122.3446683;562;6; 1.4; 1.6;25;0;46;0;0
08/15/2018; 19:21:36; -8.68231; 122.3462117;698;6; 1.3; 1.6;24; 1.852;51;0;0
08/15/2018; 19:38:06; ; ; ; ; ; ; ; No position found;;;
08/15/2018; 19:54:37; ; ; ; ; ; ; ; No position found;;;
08/15/2018; 20:11:07; ; ; ; ; ; ; ; No position found;;;
08/15/2018; 20:27:02; -8.6825833; 122.344815;556;6; 1.2; 2.1;30;0;54;0;0
08/15/2018; 20:42:41; -8.68262; 122.3449033;612;5; 1.4; 2.5;29; 1.852;38;0;0
08/15/2018; 20:58:01; -8.6825967; 122.34506;598;6; 1.2; 1.5;27; 1.852;19;0;0
08/15/2018; 21:13:38; -8.6823883; 122.3448283;584;6; 1.1; 1.4;26;0;36;0;0
08/15/2018; 21:29:07; -8.68272; 122.3445517;720;6; 1.2; 1.5;24; 1.852;28;0;0
08/15/2018; 21:44:17; -8.6822667; 122.34494;504;6; 1.0; 1.4;24;0;8;0;0
08/15/2018; 22:00:32; -8.6821767; 122.3452667;718;6; 1.3; 1.6;24;0;63;0;0
08/15/2018; 22:16:07; -8.6823967; 122.345025;692;6; 1.1; 1.5;25;0;34;0;0
08/15/2018; 22:31:21; -8.6826367; 122.3445783;634;7; 1.3; 1.5;26;0;13;0;0
08/15/2018; 22:46:49; -8.6825767; 122.3449517;616;6; 1.4; 1.7;29;0;27;0;0
08/15/2018; 23:02:37; -8.682395; 122.3450517;634;6; 1.9; 2.1;30;0;47;0;0
08/15/2018; 23:17:53; -8.6817833; 122.3456633;758;6; 1.1; 1.4;27;0;15;0;0
08/15/2018; 23:32:56; -8.6826867; 122.3451433;582;6; 1.5; 1.8;26;0;2;0;0
08/15/2018; 23:47:59; -8.6822917; 122.3449217;558;6; 1.7; 1.9;26;0;2;0;0
08/16/2018; 00:03:05; -8.6823967; 122.3447783;572;10; 0.9; 1.3;26; 1.852;5;0;0
08/16/2018; 00:18:35; -8.68277; 122.34476;616;6; 1.2; 1.6;27;0;30;0;0
08/16/2018; 00:33:40; -8.6825533; 122.344815;588;10; 0.9; 1.2;30;0;3;0;0
08/16/2018; 00:48:58; -8.6825667; 122.3446917;592;6; 2.4; 2.5;30; 5.556;17;0;0
08/16/2018; 01:04:07; -8.68254; 122.3443733;712;6; 1.2; 1.5;32;0;8;0;0
08/16/2018; 01:19:27; -8.6829817; 122.3443417;696;7; 1.0; 1.3;29;0;19;0;0
08/16/2018; 01:34:56; -8.6825967; 122.34469;622;5; 3.1; 3.3;29;0;27;0;0
08/16/2018; 01:50:03; -8.682655; 122.3446967;648;6; 1.4; 1.7;30; 1.852;6;0;0
08/16/2018; 02:05:10; -8.682625; 122.3446783;606;6; 1.1; 1.4;30;0;6;0;0
08/16/2018; 02:20:19; -8.6825033; 122.344905;640;6; 1.2; 1.5;32;0;7;0;0
08/16/2018; 02:36:50; ; ; ; ; ; ; ; No position found;;;
08/16/2018; 02:53:20; ; ; ; ; ; ; ; No position found;;;
08/16/2018; 03:09:51; ; ; ; ; ; ; ; No position found;;;
08/16/2018; 03:26:17; -8.682435; 122.344755;532;5; 1.3; 1.6;30; 1.852;63;0;0
08/16/2018; 03:42:06; -8.6825667; 122.3447667;594;7; 0.9; 1.2;30;0;48;0;0
08/16/2018; 03:57:16; -8.6824217; 122.3448883;578;6; 1.1; 1.4;30;0;9;0;0
08/16/2018; 04:13:46; ; ; ; ; ; ; ; No position found;;;
08/16/2018; 04:30:17; ; ; ; ; ; ; ; No position found;;;
08/16/2018; 04:45:28; -8.6824167; 122.3444917;608;6; 1.1; 1.4;30; 1.852;11;0;0
08/16/2018; 05:00:38; -8.6825317; 122.3445667;662;7; 0.9; 1.3;33;0;8;0;0
08/16/2018; 05:17:09; ; ; ; ; ; ; ; No position found;;;
08/16/2018; 05:33:40; ; ; ; ; ; ; ; No position found;;;
08/16/2018; 05:49:52; -8.68254; 122.3448267;662;5; 1.1; 1.5;30;0;63;0;0
08/16/2018; 06:05:56; -8.6826867; 122.34464;642;5; 1.3; 1.6;30; 1.852;63;0;0
08/16/2018; 06:21:00; -8.68285; 122.3444533;560;6; 1.1; 1.4;30;0;3;0;0
08/16/2018; 06:36:39; -8.68239; 122.34485;542;6; 1.1; 1.5;29; 3.704;38;0;0
08/16/2018; 06:51:45; -8.6824583; 122.34434;596;6; 1.1; 1.4;31; 3.704;4;0;0
08/16/2018; 07:06:57; -8.68225; 122.3450133;540;6; 1.2; 1.5;29;0;11;0;0
08/16/2018; 07:22:03; -8.6824867; 122.3443283;614;7; 0.9; 1.2;30;0;6;0;0
08/16/2018; 07:37:13; -8.6832533; 122.343575;648;6; 1.2; 1.5;28;0;8;0;0
08/16/2018; 07:52:25; -8.6808217; 122.345655;504;5; 2.0; 2.2;28;0;11;0;0
08/16/2018; 08:08:55; ; ; ; ; ; ; ; No position found;;;
08/16/2018; 08:24:11; -8.6828383; 122.3446517;480;6; 1.0; 1.4;27;0;14;0;0
08/16/2018; 08:39:23; -8.6823533; 122.344625;516;6; 1.5; 3.3;28;0;11;0;0
08/16/2018; 08:54:48; -8.6815667; 122.344425;296;5; 2.4; 2.6;28; 1.852;25;0;0
08/16/2018; 09:11:02; -8.682585; 122.34469;484;6; 1.8; 3.9;29;0;63;0;0
08/16/2018; 09:27:33; ; ; ; ; ; ; ; No position found;;;
08/16/2018; 09:43:44; -8.6825183; 122.34474;566;7; 1.1; 2.2;30;0;63;0;0
08/16/2018; 09:59:41; -8.6826067; 122.3447017;530;6; 1.1; 1.5;31;0;56;0;0
08/16/2018; 10:16:12; ; ; ; ; ; ; ; No position found;;;
08/16/2018; 10:32:42; ; ; ; ; ; ; ; No position found;;;
08/16/2018; 10:49:12; ; ; ; ; ; ; ; No position found;;;
08/16/2018; 11:04:37; -8.6827767; 122.34474;618;6; 1.2; 1.4;32;0;24;0;0
08/16/2018; 11:21:07; ; ; ; ; ; ; ; No position found;;;
08/16/2018; 11:37:38; ; ; ; ; ; ; ; No position found;;;
08/16/2018; 11:54:08; ; ; ; ; ; ; ; No position found;;;
08/16/2018; 12:10:39; ; ; ; ; ; ; ; No position found;;;
08/16/2018; 12:27:09; ; ; ; ; ; ; ; No position found;;;
08/16/2018; 12:42:35; -8.682595; 122.3448;568;6; 1.2; 1.5;29;0;25;0;0
08/16/2018; 12:57:54; -8.682235; 122.3446817;478;6; 1.0; 1.4;27;0;17;0;0
08/16/2018; 13:13:53; -8.6822667; 122.3447733;562;6; 1.3; 2.7;29; 1.852;58;0;0
08/16/2018; 13:30:05; -8.6826683; 122.3449717;630;6; 1.1; 1.4;30;0;63;0;0
08/16/2018; 13:46:07; -8.682515; 122.3448833;560;5; 1.4; 1.7;30;0;61;0;0
08/16/2018; 14:01:58; -8.6825833; 122.34488;566;5; 1.4; 1.7;29;0;50;0;0
08/16/2018; 14:18:29; ; ; ; ; ; ; ; No position found;;;
08/16/2018; 14:34:59; ; ; ; ; ; ; ; No position found;;;
08/16/2018; 14:51:30; ; ; ; ; ; ; ; No position found;;;
08/16/2018; 15:08:00; ; ; ; ; ; ; ; No position found;;;
08/16/2018; 15:24:30; ; ; ; ; ; ; ; No position found;;;
08/16/2018; 15:39:57; -8.6823983; 122.34484;662;5; 1.2; 1.5;29;0;25;0;0
08/16/2018; 15:55:00; -8.6825733; 122.3449883;582;7; 1.0; 1.3;28;0;3;0;0
08/16/2018; 16:11:31; ; ; ; ; ; ; ; No position found;;;
08/16/2018; 16:27:12; -8.6824833; 122.3450933;600;6; 1.7; 1.9;29; 1.852;40;0;0
08/16/2018; 16:42:27; -8.6827333; 122.3448983;576;5; 1.3; 1.6;30; 3.704;14;0;0
08/16/2018; 16:57:50; -8.6826; 122.3450333;550;7; 1.0; 1.3;30;0;22;0;0
08/16/2018; 17:14:21; ; ; ; ; ; ; ; No position found;;;
08/16/2018; 17:30:20; -8.6825483; 122.3449583;594;6; 1.2; 1.5;29;0;59;0;0
08/16/2018; 17:46:51; ; ; ; ; ; ; ; No position found;;;
08/16/2018; 18:03:21; ; ; ; ; ; ; ; No position found;;;
08/16/2018; 18:19:52; ; ; ; ; ; ; ; No position found;;;
08/16/2018; 18:36:22; ; ; ; ; ; ; ; No position found;;;
08/16/2018; 18:52:53; ; ; ; ; ; ; ; No position found;;;
08/16/2018; 19:09:23; ; ; ; ; ; ; ; No position found;;;
08/16/2018; 19:25:54; ; ; ; ; ; ; ; No position found;;;
08/16/2018; 19:42:24; ; ; ; ; ; ; ; No position found;;;
08/16/2018; 19:58:55; ; ; ; ; ; ; ; No position found;;;
08/16/2018; 20:15:25; ; ; ; ; ; ; ; No position found;;;
08/16/2018; 20:31:11; -8.68223; 122.3448433;582;8; 0.9; 1.3;28;0;45;0;0
08/16/2018; 20:47:42; ; ; ; ; ; ; ; No position found;;;
08/16/2018; 21:04:12; ; ; ; ; ; ; ; No position found;;;
08/16/2018; 21:19:58; -8.6822983; 122.34509;450;6; 1.0; 1.4;27; 1.852;45;0;0
08/16/2018; 21:35:03; -8.682675; 122.34123;664;6; 1.6; 1.9;26; 3.704;5;0;0
08/16/2018; 21:50:38; -8.682545; 122.3451517;572;6; 1.3; 1.6;25; 1.852;33;0;0
08/16/2018; 22:06:39; -8.6826433; 122.34495;606;6; 1.6; 1.8;26;0;60;0;0
08/16/2018; 22:23:10; ; ; ; ; ; ; ; No position found;;;
08/16/2018; 22:38:32; -8.6820467; 122.3448783;526;6; 2.3; 3.9;28; 3.704;22;0;0
08/16/2018; 22:53:36; -8.6830083; 122.3443217;618;6; 2.3; 2.4;26; 5.556;3;0;0
08/16/2018; 23:10:07; ; ; ; ; ; ; ; No position found;;;
08/16/2018; 23:25:49; -8.682585; 122.3448717;546;7; 1.5; 2.4;26; 1.852;42;0;0
08/16/2018; 23:41:37; -8.68234; 122.3452667;506;6; 1.4; 1.7;27; 1.852;46;0;0
08/16/2018; 23:58:08; ; ; ; ; ; ; ; No position found;;;
08/17/2018; 00:13:13; -8.682425; 122.3447483;556;6; 1.2; 1.5;28; 1.852;4;0;0
08/17/2018; 00:29:44; ; ; ; ; ; ; ; No position found;;;
08/17/2018; 00:44:48; -8.682445; 122.344545;648;7; 1.0; 1.4;32;0;4;0;0
08/17/2018; 00:59:56; -8.682585; 122.345175;570;8; 0.9; 1.2;30;0;7;0;0
08/17/2018; 01:15:01; -8.6826233; 122.344945;564;7; 1.0; 1.3;28;0;5;0;0
08/17/2018; 01:31:32; ; ; ; ; ; ; ; No position found;;;
08/17/2018; 01:47:28; -8.6826083; 122.345025;624;6; 1.0; 1.4;28;0;55;0;0
08/17/2018; 02:02:38; -8.68263; 122.345015;610;5; 1.1; 1.4;34;0;9;0;0
08/17/2018; 02:17:51; -8.682475; 122.344685;628;7; 0.9; 1.3;30; 1.852;12;0;0
08/17/2018; 02:32:55; -8.68243; 122.3448817;652;6; 1.0; 1.4;33;0;3;0;0
08/17/2018; 02:48:00; -8.682415; 122.3448617;682;7; 0.9; 1.3;33;0;3;0;0
08/17/2018; 03:03:04; -8.6822733; 122.3451717;686;6; 1.1; 1.5;32;0;3;0;0
08/17/2018; 03:18:31; -8.6828367; 122.3448317;562;5; 1.4; 1.7;28;0;26;0;0
08/17/2018; 03:33:54; -8.6826317; 122.3447367;564;6; 1.2; 1.5;30;0;22;0;0
08/17/2018; 03:49:13; -8.6827883; 122.3447417;602;6; 1.2; 1.5;30;0;18;0;0
08/17/2018; 04:05:06; -8.6826317; 122.3448717;568;6; 1.0; 1.4;32;0;52;0;0
08/17/2018; 04:20:15; -8.68274; 122.3448767;608;6; 1.1; 1.4;34;0;8;0;0
08/17/2018; 04:35:48; -8.6828583; 122.3450483;594;6; 1.1; 1.4;30;0;31;0;0
08/17/2018; 04:51:43; -8.6825067; 122.3446917;618;6; 1.1; 1.4;30;0;54;0;0
08/17/2018; 05:07:16; -8.6825983; 122.3449717;650;6; 1.3; 1.6;30; 5.556;32;0;0
08/17/2018; 05:22:33; -8.682585; 122.3449233;624;6; 1.1; 1.4;29; 1.852;16;0;0
08/17/2018; 05:38:07; -8.6826267; 122.344705;652;5; 1.2; 1.5;30; 1.852;33;0;0
08/17/2018; 05:54:38; ; ; ; ; ; ; ; No position found;;;
08/17/2018; 06:11:08; ; ; ; ; ; ; ; No position found;;;
08/17/2018; 06:27:39; ; ; ; ; ; ; ; No position found;;;
08/17/2018; 06:44:09; ; ; ; ; ; ; ; No position found;;;
08/17/2018; 06:59:48; -8.6824267; 122.3446267;620;7; 1.0; 1.3;30;0;38;0;0
08/17/2018; 07:15:09; -8.6824317; 122.344405;638;7; 1.1; 1.4;30; 1.852;20;0;0
08/17/2018; 07:31:29; -8.6826933; 122.3446417;612;6; 1.3; 1.5;30; 3.704;63;0;0
08/17/2018; 07:47:19; -8.6824933; 122.3444117;790;5; 1.2; 1.5;30; 3.704;49;0;0
08/17/2018; 08:03:00; -8.6826317; 122.3447367;586;6; 1.2; 1.5;30; 1.852;40;0;0
